	Kingdom	Phylum	Class	Order	Family	Genus	Species
84ff3f2b42cf47220875d176a92b3af3	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	Unclassified
1fcc21c8e676711cbbdbbb45fb09816c	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	Unclassified
cc8d8f09aff5e9c7836ce83ceb2f8b2c	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Unclassified	Unclassified
4192bcc4b4b76fc0711145152f2c601b	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unclassified
945184b6386c192c0066e0a98a154780	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified	Unclassified
7dfca12dcc76c5812546103c7d6b0681	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	uncultured_actinobacterium
08f8d83d9566e6477feaa25a1a3ca5e5	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	Unclassified
ec8b00804987fcdc6fd896853a24cbff	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	Unclassified
0ff3146f6c8f2c3bfb0412f23c82b726	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unclassified
6a0cefd87da3305251d4eae8f9843d1c	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	Unclassified
cc3f041674a7153a35d62c5fadc7aa9b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified
91b714bad4b162736ebf245ef9479a79	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniphilus	uncultured_bacterium
6ca23c293f060835c66c7c74738bc0ad	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Sporocytophaga	uncultured_bacterium
f13ae0c29cdcb8be67930dedf6313fd0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_decolorationis
ce88479c67c424bd1b2d977d099ce325	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	Unclassified
966c0c090fbc5d21ec3b79a3dcedb2d4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Unclassified	Unclassified
ee270dd9d7be21ddc33c2a8242d07308	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified
7f0586782e75d4d0387cd308d276e352	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_Chloroflexi
52a66063576f9e84bd4d3b2b0782469d	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	uncultured_delta
682c6424e611aef574642ed5b7dd8aa6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	Unclassified
b75f4e4be1ea661ebfc56b87813c6a4b	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	Unclassified
de0ae7b304da611c143342f28bceb456	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
6b5f7498ca0e47fa6ebde3795b8e683a	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_Myxococcales
fa5a83379d7eb84b825bbb7f1e6a99a6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516	uncultured_bacterium
daae3699c460e7d41ec585f2d1241c4f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_Rubrobacteria
98d5b886309f464581f82d77ffeda963	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	Unclassified
4ed24ed29069d9303580b218e2808c0d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	A21b	Unclassified
f1a96f0a7a3e26e6a719884c9cf20b9f	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Unclassified	Unclassified	Unclassified
0524cd8386362f0bb41c3ba7025876ad	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unclassified
ff5f5d77f238890cb6cc418a31b963a7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified
8ae928cf37f80c64d05af8d1890793e0	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_planctomycete
ed3113f0a5c56611f9b418bd945b0c1f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	metagenome
fa68650391810f10277cd2409a74d1d9	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
8badf4fdd9f6a40a45ef77fcfd0fb07a	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	ZOR0006	uncultured_organism
1644bac83434fbff42aee3b9328d91b0	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola	Unclassified
9d52f8f710791278e777a403aea7918e	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Pasteuria
d3e8bf16f66b1dc541220b11856286bc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unclassified
1b88a32ae4b4615e6322ef98c71b1c67	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Unclassified
16eff35eafb00be43ead5fd482b913c6	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Unclassified
dcba105f35d8ebc9e22269c7491ad3a7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Unclassified
0323fa720706eeab2366d96795c91ec7	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	Unclassified
6a92a5358dade4afd4280dfe4bc66aa0	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
85c287e410da5ad20a9339fd41fe9b8b	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	Unclassified
d7f06fea948e188eea5ef649478bb75e	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unclassified
084d48e1ad0e24dd051956000a9c9868	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Unclassified
1fcffe31a021e2c19708409c5cf6226b	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unclassified
0c7d5a635a9829ed99b48c11c0268209	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	Unclassified
b72d2815103feb19f37f2521dac55754	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_bacterium
4e4ec1a7a8bdf87149dc90b4620e7d03	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unclassified
821eed576f621b5d223948afd8ffca39	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	MM2	uncultured_bacterium
0549640f80afc02d3f5453c94f60a627	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured	uncultured_bacterium
ea9648d1684621260607a7bd66bfbd18	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica	Unclassified
32876d28e6d84e03329d2febfa66c7b4	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	uncultured_Defluviicoccus
5baab77aa32e7158b376fc4fcaa4eadb	Bacteria	Acidobacteriota	Acidobacteriae	AKIW659	AKIW659	AKIW659	uncultured_bacterium
071df3b97c7d960d1df120e95cf3fc38	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured_soil
fe0ee07c8a03dcc118f7d3ceb7ae8f47	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella	uncultured_bacterium
a869b422007c6d75482b0e9e0338b95c	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
68c8b4958b569a2e1170cbf49a0816eb	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Unclassified	Unclassified
2a667cf8a2385f640be53aac3789bd8d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unclassified	Unclassified
8111720f40d60c8d0c238fd4eef45dbf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Unclassified	Unclassified	Unclassified
4ba6feb9e0b5aa7282571c73dd6e224d	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
57e954b9bf27846cd769fa8d14443abe	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	Unclassified
7f031ba675611954af2b1906d2e7d14f	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25	Unclassified
d6cab129762000bbf37a901dfd906afe	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter	uncultured_bacterium
26ebce862c6b206e9888751226603b20	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	metagenome
5f013133d471242ae729a405da5360e1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	metagenome
8ea2e3c4dd1518d8f78a16d8a7a08071	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured_bacterium
24913e7d1bc8eb46ab6357150bfa75cb	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrionaceae	uncultured_bacterium
50841fb70cfca9757e5df93e84c4ff2d	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	uncultured_bacterium
52f6eb2ec9241be7a65724e09aaab6a4	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Unclassified	Unclassified	Unclassified
2e87f4fbc60259306d0402d87fb468b4	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	metagenome
7836048f7d9ae0e6adb2d683f4ef626e	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	uncultured_Acidobacteria
7e77779210b2887a074473e902da3593	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	Unclassified
a2a2574d604a747dede9e31bfd32da8a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	A21b	Unclassified
224102d609b83a172b11bd9115107f16	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Unclassified
8746da8883227110f55502e2bf70003b	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured_bacterium
73d11472bb5ada47cee6a0f0748c3290	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catenuloplanes	Unclassified
ab478a2e18a2d8aee6369909c57f3760	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_bacterium
2ed1405b810779ca6b77bdff06cc4b37	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium	Unclassified
246afd3da0ace69e92fc5bd86bb5cbf7	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	Unclassified
ebcd9a92c6876b10a5d773125095ab31	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI_0001001-H03	uncultured_bacterium
1865ee441d9816183553ac2d979af801	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	Unclassified
c1b4909e0bffd9610ba74957c101d0a0	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Unclassified	Unclassified
d1f4babdfa6aa29532c66b9b1b30c201	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	Nordella_oligomobilis
da9685c4a3cbc76a0f8f60e9cb9c3eae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured_bacterium
3494da44f34631718e1f895f6433ae64	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
f079856ef5f68084aae02e423e765ce1	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
ad90d0e5a68178c799715f74e44aa4ee	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	Unclassified
c8ceb1545da3cdb631c6b22da67d8a14	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	Unclassified
f09d018c818033f0c37308498d99c1a8	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Unclassified
4ee3a8c5aec5f908b6f9e71366dc86a9	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	PLTA13	PLTA13	Unclassified
66131cd52bd43947e6eb6240405078fa	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible_genus_04	uncultured_bacterium
8be7e334c9722503e0c2e8d00b3da6c2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified
38bb229f4185e8a78da74ed61367aedd	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	Unclassified
17b8ba8c9f6813730e1428cff21f4aba	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unclassified
82fa20c6c0d53cba207413d1784e39b3	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_planctomycete
d5a8c62e661605497f605797a60d9836	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Planifilum	uncultured_compost
73e3fdbfade32d6b57cc15d996963845	Bacteria	Chloroflexi	AD3	AD3	AD3	AD3	uncultured_Chloroflexi
637892f6560c19ff1ae9c730d894755c	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	metagenome
701114cfac80adda88c6c04a1c274d64	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured_Rubrobacteria
d13482948ecb7e8998e83092d3ed8afc	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Unclassified	Unclassified
a1e8fa809b56df27637499c27b93fc46	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	Unclassified
45a703c3d46ed9731722d03c72be9069	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	uncultured	Unclassified
145dc6c11fc1fdd2fcc7f7faf752c071	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	actinobacterium_BGR
0f1b1b6a7585f4586a09eff410aa7ad1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified
34f7289d236d0edff8135268fea73a61	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	uncultured_bacterium
0fa9b44d52836d2f173f4ac532f8a013	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	Unclassified
bb0745a5a2dbb54439fd852eae476fb1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified
ef20b3cbed3170b3a8faf33cf0b1db59	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified
8e1d89fe8d3e84fb63d5a4b49cf9afe3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified	Unclassified
59f1db514b31fa96d4491aa466e05de7	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unclassified
bacdcdebf74e12d0bb3573d0ffc27ac2	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Polycyclovorans	Unclassified
77897b5663186f92f52dbd7442f92f1a	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	uncultured_bacterium
53d43b8eed18dda860942008f8705b6e	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unclassified
78a5afd7660c222d0ec249d736ac996a	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured_soil
b9245d1d3ea57c478c3430531ef810ac	Bacteria	Armatimonadota	uncultured	uncultured	uncultured	uncultured	uncultured_bacterium
d90576a6de9fc7d993ab4b7a8d7edb8f	Bacteria	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	uncultured_Gemmatimonadetes
c2d2e7231aa58964776c95b951611a32	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	uncultured	uncultured_bacterium
de31bb03f3d7398695aa04e993a77e12	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
96160fd2508e367d4101d1db8a18253f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Unclassified	Unclassified
c5c3118dcde14ed6f9c92ea1e5948378	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	bacterium_Ellin6517
73200f38dffd21c939a733f6ef9ab4b6	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	bacterium_enrichment
db939443389b938e6b8bbf23a01cb2ac	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium
d5314fb5d9520689cfcb788150e0d0df	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI_0001001-H03	uncultured_bacterium
bf9af60ca9633f6219ea9af647b3b6bd	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_hauense
769d8de9283df9aecf9a6bcbf2a42663	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified
d3ab996ef26d00a79f15df7a72b49917	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Hamadaea	Unclassified
903ffc35a09fc0ccef9815bcae58a517	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unclassified
0ed82bed84de7c737439d2658891e5e2	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
b18cec451437b579187ed523e4500ff1	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unclassified
addc0ed1c7786af6f4ef1aff5d71e5be	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	uncultured_actinobacterium
bbe99a8333f4ae98b1b34ea13a6d72f8	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	uncultured_forest
3d0fdaba5562129fdce740dd2c09f772	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Unclassified
f155a9fbf2698d69c8403c575c18bce8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unclassified
b2af50d0cc952cd7267d0b96963622de	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
2a079f8c89700d3170a61e2522b27deb	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_eubacterium
e64a0148acdcc5d09cfb5d7f5825546f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	Unclassified
c43a5598c7524c8f9404b5b0bafa42e3	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	uncultured_bacterium
39c2c005200cd91058804bb62eab79c8	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
084569f57ae62e8e154d10b8f82ee96d	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified
2c21592f097d245bd353899b16ee9696	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_bacterium
bb1f232e9678a0cab0e22bf9c7482624	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
2bf85a1c2219baadae34dfa471b5cde3	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_soil
68beb68a54eb130a7dea93a4ec6d57f3	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	metagenome
aec2da68bdbdf084464db27d5d34c5b3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unclassified
f203537b88f6087dd7e0450e6d658c02	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unclassified	Unclassified
2c64815a0d5126e4b5869b596f3106c3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	metagenome
fa05bc1df1d715565e2daa663270ed31	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	uncultured_bacterium
1315c4f78fb9bc09ca2e4c36813bc29f	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	Unclassified
c9282e30c804d5bba4d401b0cd3651e0	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Planctomycetales
d8563108e7b8c3a1a98dc19f92589313	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	Unclassified
dc1aad70177e6f774f8c4a1d4175c26e	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
447367fce9a515b12e0f3a7a45be9cbe	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	uncultured_bacterium
d95952e95e9eed3bd8972d84c80bfb26	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Unclassified
c56bf5152975952b6a10fb0730f6a019	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_Acidobacteriaceae
0d20d7189534dc0ec552aca7f14b4af1	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_bacterium
8a99025ba9415f84c3820348289ab75a	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
e644efea9ba933982d7be3d9456ea2a2	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	uncultured_bacterium
d2298e1736df0fab900f93f449447c78	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	metagenome
d3ac14e193d870746f08f2e205a904d2	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Unclassified
40f53b0694fa98a0833646c81c9c3135	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unclassified
00099ada687eb03de514f565beea555a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified
